"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.9065259802652e-07,0.355646574441374,0.393,0.197,0.00267195779407956,"Llama Cluster 2","LOC102543180"
1.24671864475186e-06,0.592625791608931,0.528,0.22,0.00374015593425558,"Llama Cluster 2","TMEM86A"
1.3027043874126e-06,0.447580848187705,0.247,0.354,0.00390811316223779,"Llama Cluster 2","CITED2"
1.40558307430298e-06,0.445692965072977,0.416,0.39,0.00421674922290895,"Llama Cluster 2","WLS"
2.12971391444917e-06,1.18651401945856,0.618,0.386,0.00638914174334752,"Llama Cluster 2","TRAK1"
2.13343943885322e-06,1.11580562237977,0.64,0.397,0.00640031831655965,"Llama Cluster 2","ERRFI1"
2.15763701612058e-06,0.394439159459025,0.596,0.363,0.00647291104836175,"Llama Cluster 2","ST3GAL1"
2.44567665312142e-06,1.49125141146084,0.539,0.394,0.00733702995936427,"Llama Cluster 2","WSB1"
2.58377916772519e-06,0.418281265496256,0.528,0.398,0.00775133750317558,"Llama Cluster 2","WARS1"
3.19627380869719e-06,0.644928773502903,0.348,0.225,0.00958882142609158,"Llama Cluster 2","DDIT3"
3.83332919369037e-06,0.78533055142849,0.393,0.324,0.0114999875810711,"Llama Cluster 2","MAFF"
4.87342628961232e-06,0.706400108775499,0.551,0.293,0.014620278868837,"Llama Cluster 2","AREG"
5.50342178090166e-06,1.05701383624755,0.326,0.316,0.016510265342705,"Llama Cluster 2","LOC107034613"
5.68754469694899e-06,0.501911728399838,0.607,0.432,0.017062634090847,"Llama Cluster 2","CXCL17"
7.47336855571565e-06,0.449241966518824,0.494,0.4,0.022420105667147,"Llama Cluster 2","CD59"
7.5948968599561e-06,0.859572728162206,0.292,0.258,0.0227846905798683,"Llama Cluster 2","LOC102527519"
9.38651542319128e-06,0.460390905740762,0.393,0.189,0.0281595462695738,"Llama Cluster 2","CEP135"
1.34559284169156e-05,0.780587211566505,0.573,0.326,0.0403677852507469,"Llama Cluster 2","GMNN"
2.22861318211141e-05,0.851273693834477,0.146,0.275,0.0668583954633423,"Llama Cluster 2","LOC116281549"
2.27021198269225e-05,0.409097265167391,0.303,0.369,0.0681063594807675,"Llama Cluster 2","ZNF385D"
2.55388029639096e-05,1.74504631947272,0.596,0.134,0.0766164088917287,"Llama Cluster 2","CORO6"
2.78052570496793e-05,0.264737176454792,0.539,0.4,0.0834157711490378,"Llama Cluster 2","PRKAB2"
3.03863625297493e-05,1.1701519370607,0.506,0.288,0.0911590875892478,"Llama Cluster 2","MDN1"
3.21774658125318e-05,0.911291944467172,0.584,0.424,0.0965323974375954,"Llama Cluster 2","DST"
3.28318744817242e-05,0.376054431426552,0.449,0.396,0.0984956234451725,"Llama Cluster 2","SERPINB6"
3.68147875898499e-05,0.748530528465341,0.562,0.253,0.11044436276955,"Llama Cluster 2","PALMD"
6.05406991808583e-05,0.46227677724394,0.607,0.407,0.181622097542575,"Llama Cluster 2","UGCG"
6.34961154011603e-05,0.478153366755759,0.472,0.414,0.190488346203481,"Llama Cluster 2","SESN3"
8.96506745877813e-05,0.949224969849385,0.629,0.429,0.268952023763344,"Llama Cluster 2","HDAC7"
9.0830670804303e-05,0.611957638368251,0.404,0.357,0.272492012412909,"Llama Cluster 2","CCS"
0.000103767412637779,0.946351390608781,0.528,0.325,0.311302237913336,"Llama Cluster 2","KLF2"
0.000106535592011484,0.516325587853294,0.315,0.28,0.319606776034452,"Llama Cluster 2","MACC1"
0.00016626002339331,0.898478857801627,0.494,0.173,0.49878007017993,"Llama Cluster 2","PIBF1"
0.000172405188630286,0.640527447963159,0.461,0.3,0.517215565890859,"Llama Cluster 2","ANLN"
0.000194591550752573,0.573658279066583,0.36,0.4,0.58377465225772,"Llama Cluster 2","BTC"
0.000242408008410708,0.31456831241351,0.449,0.133,0.727224025232124,"Llama Cluster 2","RRAD"
0.000272344463779875,0.678460048076771,0.551,0.36,0.817033391339625,"Llama Cluster 2","ASAH1"
0.000280212393489788,0.398659522739478,0.517,0.217,0.840637180469363,"Llama Cluster 2","LGALS1"
0.000494885131453147,0.50737816907085,0.562,0.442,1,"Llama Cluster 2","FOS"
0.000497031972464137,0.86236706829768,0.607,0.371,1,"Llama Cluster 2","BCAR3"
0.000534883093386979,0.359630151933169,0.348,0.401,1,"Llama Cluster 2","GPX4"
0.00061584853042422,0.293079559407036,0.427,0.197,1,"Llama Cluster 2","S100A9"
0.000639460797752088,0.263354320646032,0.472,0.137,1,"Llama Cluster 2","LUZP2"
0.000646523797474581,0.865488912115764,0.494,0.143,1,"Llama Cluster 2","AGBL5"
0.000664304233851554,0.443867021883896,0.27,0.365,1,"Llama Cluster 2","C16H17orf58"
0.000689880485149785,0.917612195271665,0.607,0.42,1,"Llama Cluster 2","LMO7"
0.000691341421657584,0.945297221817411,0.551,0.399,1,"Llama Cluster 2","FOSB"
0.000699510232396825,0.346396016452199,0.303,0.262,1,"Llama Cluster 2","LOC116278039"
0.00092834661109402,1.49308039870332,0.438,0.132,1,"Llama Cluster 2","LOC116278926"
0.000952886528886737,0.764464172226681,0.427,0.349,1,"Llama Cluster 2","NFKBIZ"
0.00100182858027619,0.472573761186567,0.506,0.166,1,"Llama Cluster 2","IL36G"
0.00103451780870601,0.407301532906039,0.382,0.426,1,"Llama Cluster 2","LIPH"
0.00113191100592881,0.494675274511809,0.169,0.3,1,"Llama Cluster 2","NR4A2"
0.00114066751176385,0.326743872142214,0.528,0.347,1,"Llama Cluster 2","LOC116282104"
0.00124568809715168,1.32860137102421,0.315,0.175,1,"Llama Cluster 2","COLEC10"
0.00142131776885445,0.548111285922347,0.607,0.419,1,"Llama Cluster 2","KLF3"
0.00174675951332562,0.98283927548445,0.562,0.198,1,"Llama Cluster 2","GRAMD1B"
0.00177083897103936,0.551992120897126,0.337,0.414,1,"Llama Cluster 2","BCL6"
0.00195405936856962,0.610950030205979,0.416,0.219,1,"Llama Cluster 2","LOC116281894"
0.00337916280910554,1.09759286537037,0.528,0.238,1,"Llama Cluster 2","LOC116283513"
0.00467388272233909,0.382773956716798,0.416,0.409,1,"Llama Cluster 2","GLUL"
0.00505433856912272,0.715696113350869,0.427,0.376,1,"Llama Cluster 2","IFFO2"
0.00509180099117401,0.518151448669502,0.551,0.374,1,"Llama Cluster 2","SLC26A2"
0.00650820748123255,1.40336581696921,0.303,0.18,1,"Llama Cluster 2","CPM"
0,5.53520609876924,0.703,0.186,0,"Secretory","DMBT1"
0,4.1634662410336,0.7,0.224,0,"Secretory","LOC102528731"
0,2.36932449841181,0.655,0.248,0,"Secretory","LOC102540889"
0,2.32936301526177,0.809,0.326,0,"Secretory","EPAS1"
0,2.24344463407554,0.668,0.211,0,"Secretory","HSD17B2"
0,1.58545909419312,0.64,0.181,0,"Secretory","PON3"
0,1.55449940934312,0.693,0.209,0,"Secretory","GFRA1"
0,1.50091015659977,0.79,0.324,0,"Secretory","LOC102531550"
6.50310601475989e-304,2.05752615952457,0.677,0.286,1.95093180442797e-300,"Secretory","NR4A1"
3.91560036142485e-269,1.58229076694002,0.547,0.215,1.17468010842745e-265,"Secretory","AQP5"
9.80732136285334e-250,0.974526544567487,0.698,0.366,2.942196408856e-246,"Secretory","CXCL17"
1.48517194686903e-248,1.2459045193296,0.526,0.081,4.4555158406071e-245,"Secretory","SLC4A5"
3.28760874999572e-248,1.45709126994908,0.586,0.25,9.86282624998715e-245,"Secretory","SLC4A4"
1.73758733068263e-236,1.50258101917407,0.591,0.266,5.21276199204788e-233,"Secretory","LOC102542585"
3.08446342683238e-235,1.30894064138126,0.599,0.223,9.25339028049713e-232,"Secretory","NR4A2"
6.94695149466235e-235,0.95224971224221,0.717,0.379,2.08408544839871e-231,"Secretory","VPS13D"
1.75060663806699e-233,1.79581845299782,0.646,0.315,5.25181991420097e-230,"Secretory","SERPINE2"
8.23833729004945e-233,1.20130417989529,0.679,0.351,2.47150118701483e-229,"Secretory","LOC102524969"
1.2930901700756e-230,0.992257574475853,0.554,0.218,3.87927051022681e-227,"Secretory","C18H16orf89"
3.89327936394986e-230,1.22121552045879,0.611,0.293,1.16798380918496e-226,"Secretory","CCS"
4.62433851261529e-226,1.24169367453948,0.702,0.384,1.38730155378459e-222,"Secretory","CCN1"
1.53297647569983e-225,2.22164396320397,0.561,0.22,4.5989294270995e-222,"Secretory","LOC102541268"
9.40791514213588e-221,1.06598184696994,0.58,0.25,2.82237454264076e-217,"Secretory","TAC4"
6.9228592538002e-207,1.45415068278487,0.573,0.281,2.07685777614006e-203,"Secretory","NCOA7"
1.96742303962046e-198,0.986448868105712,0.593,0.28,5.90226911886137e-195,"Secretory","AZGP1"
1.55341321582844e-197,1.00757192619911,0.607,0.331,4.66023964748532e-194,"Secretory","PARD6B"
3.03089895438436e-197,1.21815178776885,0.555,0.263,9.09269686315307e-194,"Secretory","SLC5A5"
3.63221511395869e-194,1.28780801452813,0.597,0.287,1.08966453418761e-190,"Secretory","NFKBIZ"
4.15859521473053e-192,0.917055455661623,0.65,0.363,1.24757856441916e-188,"Secretory","LURAP1L"
1.79910322139575e-188,1.25245277452579,0.5,0.165,5.39730966418724e-185,"Secretory","CUZD1"
3.20147648300089e-188,1.67922351151476,0.683,0.394,9.60442944900268e-185,"Secretory","LOC102526003"
2.14934515033064e-187,1.01738652066877,0.59,0.288,6.44803545099193e-184,"Secretory","RERG"
3.37485147808607e-186,1.2284462155916,0.484,0.125,1.01245544342582e-182,"Secretory","LOC116286147"
1.48546507859867e-184,0.961244874934866,0.632,0.352,4.45639523579602e-181,"Secretory","MDFIC"
3.55964255187965e-183,1.14007573570086,0.613,0.313,1.0678927655639e-179,"Secretory","BCAR3"
2.57823653996748e-182,1.0018349287465,0.588,0.311,7.73470961990245e-179,"Secretory","LIMCH1"
2.06366903821383e-181,1.62105158415426,0.458,0.193,6.19100711464148e-178,"Secretory","CXCL8"
2.56538759147548e-180,0.865950124315508,0.65,0.354,7.69616277442645e-177,"Secretory","MUC1"
1.2654399826559e-178,0.774577683271364,0.696,0.405,3.79631994796769e-175,"Secretory","LOC102526361"
6.03720258440062e-177,0.819685679433473,0.467,0.123,1.81116077532018e-173,"Secretory","TMEM47"
8.47962015713233e-177,0.898330578479215,0.599,0.285,2.5438860471397e-173,"Secretory","SLC16A2"
5.66057848753212e-172,0.942362761422709,0.656,0.377,1.69817354625964e-168,"Secretory","LOC102543689"
2.81517106948324e-165,0.979244334151889,0.615,0.345,8.44551320844971e-162,"Secretory","ERRFI1"
3.52398193851616e-165,1.08369124852377,0.615,0.338,1.05719458155485e-161,"Secretory","LOC102525349"
4.00673401114509e-160,0.743124532651245,0.669,0.396,1.20202020334353e-156,"Secretory","CPEB4"
2.01753411054341e-159,1.00266373224052,0.697,0.437,6.05260233163022e-156,"Secretory","ZFP36L1"
1.71726463154544e-151,0.926827150177037,0.579,0.312,5.15179389463631e-148,"Secretory","FMO4"
1.04384303675832e-141,0.734856396790796,0.4,0.092,3.13152911027495e-138,"Secretory","ENPP3"
1.22758685367182e-141,1.10473235869249,0.581,0.333,3.68276056101546e-138,"Secretory","RCAN1"
2.94710807156972e-140,1.07045029178647,0.483,0.146,8.84132421470916e-137,"Secretory","MAP3K7CL"
4.77141901798104e-140,0.833861298405463,0.597,0.335,1.43142570539431e-136,"Secretory","SLC4A7"
5.45476458462757e-139,0.630046137272112,0.638,0.388,1.63642937538827e-135,"Secretory","ACTB"
5.59754090362592e-137,0.385107182675537,0.373,0.125,1.67926227108778e-133,"Secretory","EPSTI1"
4.37213398049423e-135,0.948860444591409,0.593,0.347,1.31164019414827e-131,"Secretory","IL1R1"
8.61439989514654e-135,1.07603858092899,0.547,0.299,2.58431996854396e-131,"Secretory","C3H5orf46"
2.14144669842487e-134,0.699051317698162,0.641,0.392,6.42434009527461e-131,"Secretory","LOC107034080"
5.21314538949138e-134,0.276066054620927,0.477,0.144,1.56394361684741e-130,"Secretory","FLT1"
1.64472170161553e-133,1.02869172981176,0.404,0.112,4.93416510484658e-130,"Secretory","LOC102539248"
5.73883134622412e-132,0.834660550884758,0.614,0.362,1.72164940386724e-128,"Secretory","EPHX1"
4.88953652332169e-131,0.793368089416674,0.62,0.371,1.46686095699651e-127,"Secretory","KLF3"
2.07066924989398e-130,0.506133180375929,0.403,0.115,6.21200774968193e-127,"Secretory","ZNF750"
2.57490881431175e-129,1.19051565818574,0.511,0.246,7.72472644293525e-126,"Secretory","LOC102538017"
5.14711046709203e-128,0.798503913608613,0.436,0.126,1.54413314012761e-124,"Secretory","SERPINF1"
7.08259496668235e-128,0.90774332582812,0.554,0.296,2.12477849000471e-124,"Secretory","BCO1"
5.00439269824766e-120,2.668937199805,0.425,0.157,1.5013178094743e-116,"Secretory","BPIFA1"
7.84676751930337e-119,1.07540972449566,0.503,0.285,2.35403025579101e-115,"Secretory","IL6"
1.09054059128977e-118,0.639407087682687,0.379,0.111,3.27162177386932e-115,"Secretory","LOC102538005"
7.75447975312485e-118,0.763410396673296,0.631,0.422,2.32634392593745e-114,"Secretory","KEF68-t05"
8.04753545864203e-116,0.664342298314192,0.512,0.304,2.41426063759261e-112,"Secretory","USP54"
2.63141604162816e-115,0.466937782570445,0.406,0.131,7.89424812488449e-112,"Secretory","NHS"
4.31805610728422e-115,0.989866528777378,0.592,0.357,1.29541683218527e-111,"Secretory","NFE2L2"
4.16846043314487e-114,0.965143132108225,0.441,0.112,1.25053812994346e-110,"Secretory","COL21A1"
4.21787666883276e-112,0.805971935989337,0.351,0.076,1.26536300064983e-108,"Secretory","FMO1"
7.12729702472896e-111,0.685703562059801,0.612,0.391,2.13818910741869e-107,"Secretory","METTL7A"
9.00972875290208e-111,0.735980126141963,0.613,0.39,2.70291862587062e-107,"Secretory","TSC22D1"
1.11381693912205e-110,0.277427893650002,0.438,0.135,3.34145081736615e-107,"Secretory","C2H4orf17"
8.4982710208517e-110,0.638672557700839,0.625,0.408,2.54948130625551e-106,"Secretory","TRIB1"
1.34454744888001e-109,0.354747642219325,0.332,0.107,4.03364234664002e-106,"Secretory","PLEKHS1"
2.27916013635863e-109,0.604023525297942,0.609,0.388,6.8374804090759e-106,"Secretory","ACSL1"
8.14972336790379e-107,0.746319009423401,0.521,0.267,2.44491701037114e-103,"Secretory","PAPSS2"
3.46032566189781e-104,0.716430498538566,0.564,0.356,1.03809769856934e-100,"Secretory","PCDH17"
5.47914091281308e-104,0.782674995710099,0.491,0.278,1.64374227384392e-100,"Secretory","EGR2"
6.78779287368853e-104,0.977581136013922,0.512,0.325,2.03633786210656e-100,"Secretory","AGR2"
3.25818353477047e-103,0.639117154612906,0.628,0.413,9.77455060431142e-100,"Secretory","KEF68-r01"
2.63156087635125e-101,0.874183950135507,0.443,0.21,7.89468262905374e-98,"Secretory","SPINK1"
7.13869461107406e-101,0.84387238494396,0.517,0.293,2.14160838332222e-97,"Secretory","CLIC6"
8.79221131185594e-101,0.68853510234695,0.566,0.36,2.63766339355678e-97,"Secretory","LOC107033072"
1.16127363575827e-100,1.34288605860076,0.503,0.309,3.48382090727482e-97,"Secretory","ALDH1A1"
2.3713335910513e-100,0.963351456600774,0.451,0.172,7.1140007731539e-97,"Secretory","SLC16A11"
5.47334682687857e-98,0.330566586745888,0.415,0.119,1.64200404806357e-94,"Secretory","ALDH1A2"
1.72408581418755e-97,1.29874089669723,0.387,0.171,5.17225744256266e-94,"Secretory","LOC107033539"
4.85328476637518e-97,0.72873055656963,0.558,0.374,1.45598542991255e-93,"Secretory","MUC4"
6.92899884751183e-97,0.712884143358544,0.524,0.337,2.07869965425355e-93,"Secretory","SLCO4C1"
8.45653945261146e-96,0.633187058607699,0.56,0.372,2.53696183578344e-92,"Secretory","PDP1"
1.42787046453709e-95,0.616237644762457,0.538,0.331,4.28361139361126e-92,"Secretory","NUPR1"
1.29487363224714e-94,0.671115056351935,0.509,0.325,3.88462089674141e-91,"Secretory","SLC11A2"
2.17503543047344e-94,1.1018651582655,0.468,0.226,6.52510629142032e-91,"Secretory","LCN2"
1.70256255066632e-91,0.862552605428069,0.486,0.282,5.10768765199895e-88,"Secretory","LIF"
3.72392019146428e-90,0.703240110448869,0.405,0.186,1.11717605743929e-86,"Secretory","SLC6A14"
6.19461457692442e-87,0.695177096485585,0.532,0.342,1.85838437307733e-83,"Secretory","TCIM"
1.38712638569954e-86,0.677102185022391,0.543,0.346,4.16137915709861e-83,"Secretory","IL4R"
8.19360998082718e-86,0.631609483934036,0.57,0.372,2.45808299424815e-82,"Secretory","BCL10"
2.3276790199845e-85,0.438963909452305,0.446,0.307,6.9830370599535e-82,"Secretory","UACA"
2.45337961961339e-85,0.618838753287928,0.382,0.159,7.36013885884017e-82,"Secretory","LOC102532128"
3.34925107141043e-85,1.15275540893173,0.399,0.218,1.00477532142313e-81,"Secretory","LOC107034385"
8.52473935033523e-85,1.11596583182277,0.403,0.116,2.55742180510057e-81,"Secretory","SCGB1A1"
2.29397451079491e-84,0.620687033422328,0.634,0.456,6.88192353238473e-81,"Secretory","PDLIM1"
1.05072081297919e-82,0.447934388615087,0.349,0.126,3.15216243893758e-79,"Secretory","TENT5A"
3.28792600407005e-82,0.66107905394777,0.559,0.376,9.86377801221015e-79,"Secretory","CEBPD"
1.36761721357124e-81,0.705958921349328,0.506,0.313,4.1028516407137e-78,"Secretory","GCNT1"
1.81328385971138e-81,0.57249778839148,0.433,0.241,5.43985157913414e-78,"Secretory","MACC1"
2.89757995534232e-81,0.39137656898664,0.625,0.444,8.69273986602695e-78,"Secretory","KEF68-r02"
6.26497920611958e-81,0.569620047363228,0.376,0.123,1.87949376183587e-77,"Secretory","ARHGAP6"
9.00681241844818e-81,0.460120098291624,0.589,0.391,2.70204372553445e-77,"Secretory","ACTG1"
1.76391964589992e-80,0.605799354782248,0.587,0.382,5.29175893769976e-77,"Secretory","NRIP1"
6.07775732903979e-80,0.615267878744741,0.332,0.079,1.82332719871194e-76,"Secretory","CP"
2.58484305330548e-79,0.599958479157448,0.556,0.368,7.75452915991644e-76,"Secretory","ACSL4"
5.81433102501529e-78,1.17191940567945,0.298,0.168,1.74429930750459e-74,"Secretory","LOC102529558"
1.0251497230937e-77,0.732319165372243,0.452,0.224,3.07544916928109e-74,"Secretory","RNF39"
3.19027360772061e-77,0.863728694019556,0.347,0.114,9.57082082316184e-74,"Secretory","C4BPA"
6.53570370475462e-77,0.599459190719915,0.434,0.173,1.96071111142639e-73,"Secretory","PLCD4"
2.11838722816901e-76,0.59437167239192,0.517,0.35,6.35516168450704e-73,"Secretory","MIDEAS"
2.06042427169483e-75,0.564749031302696,0.546,0.359,6.18127281508449e-72,"Secretory","MEIS1"
2.27250452343264e-75,0.620737099664335,0.54,0.363,6.81751357029793e-72,"Secretory","ATP6V1C2"
1.39339903247031e-74,0.586976681896339,0.523,0.349,4.18019709741094e-71,"Secretory","LOC102524713"
7.77090778416634e-74,0.574109511302636,0.575,0.4,2.3312723352499e-70,"Secretory","NPNT"
1.12971080923386e-73,0.760760391980835,0.438,0.285,3.38913242770158e-70,"Secretory","FBXO32"
6.61028176030888e-73,0.519653819020021,0.56,0.383,1.98308452809266e-69,"Secretory","BAZ2B"
1.18480882311083e-72,0.378557549548881,0.341,0.171,3.55442646933249e-69,"Secretory","ARG2"
3.7688007542246e-72,0.587613400119566,0.436,0.228,1.13064022626738e-68,"Secretory","SAMHD1"
6.135908481157e-72,0.548608241620293,0.509,0.341,1.8407725443471e-68,"Secretory","LOC102525826"
6.47278020638558e-71,0.55648807592053,0.516,0.327,1.94183406191567e-67,"Secretory","HS3ST1"
9.38670825169138e-71,0.626097594629943,0.53,0.362,2.81601247550741e-67,"Secretory","PRR15"
2.90040830761634e-70,0.276143818493603,0.416,0.194,8.70122492284901e-67,"Secretory","PDZK1IP1"
4.1637044572878e-70,0.687469146991107,0.454,0.303,1.24911133718634e-66,"Secretory","MAP1B"
1.49364342235169e-69,0.617732380861475,0.5,0.328,4.48093026705507e-66,"Secretory","TTN"
1.79315270413687e-69,0.40456064616963,0.414,0.209,5.37945811241061e-66,"Secretory","CACNA2D1"
3.51328066065542e-69,0.317601712219962,0.345,0.069,1.05398419819662e-65,"Secretory","LOC116278237"
3.71709837053682e-69,0.575858235556074,0.565,0.395,1.11512951116105e-65,"Secretory","ATF3"
5.50811300180342e-69,0.508772946367621,0.603,0.43,1.65243390054103e-65,"Secretory","BHLHE40"
7.89720207446177e-69,0.52973579469351,0.574,0.399,2.36916062233853e-65,"Secretory","GLIPR1"
8.73712958413768e-69,1.140635840949,0.499,0.285,2.6211388752413e-65,"Secretory","STC1"
2.77071191943552e-68,0.540903217941531,0.339,0.149,8.31213575830655e-65,"Secretory","KITLG"
4.1323530441509e-68,0.517241613406876,0.394,0.166,1.23970591324527e-64,"Secretory","GSDMA"
3.17863098999673e-67,0.550429539556437,0.455,0.201,9.53589296999019e-64,"Secretory","VTCN1"
4.94458095844746e-67,0.548696462903464,0.563,0.395,1.48337428753424e-63,"Secretory","IFI6"
5.29850459615477e-67,0.738987402708104,0.391,0.184,1.58955137884643e-63,"Secretory","AKAP12"
8.34746581946385e-67,1.11293222249975,0.504,0.331,2.50423974583916e-63,"Secretory","KRT4"
1.77800924037097e-65,0.577607729606339,0.533,0.364,5.33402772111291e-62,"Secretory","LIMA1"
1.2785577006668e-64,0.722010661867053,0.441,0.263,3.83567310200039e-61,"Secretory","RGCC"
1.53324995379306e-64,0.567237681943456,0.53,0.364,4.59974986137917e-61,"Secretory","EXPH5"
1.76118579211864e-64,0.701621936309234,0.509,0.342,5.28355737635592e-61,"Secretory","SLC26A2"
2.69771458978985e-64,0.444247735748624,0.584,0.421,8.09314376936956e-61,"Secretory","SDC4"
6.36544484593001e-64,0.577238597512406,0.31,0.112,1.909633453779e-60,"Secretory","INMT"
1.1644593122016e-63,0.639547090113742,0.531,0.359,3.4933779366048e-60,"Secretory","SH3PXD2A"
1.89383162557545e-63,0.503883353020922,0.399,0.217,5.68149487672636e-60,"Secretory","GPAT3"
2.04511828964499e-63,0.559189045748109,0.527,0.372,6.13535486893496e-60,"Secretory","OSGIN2"
6.07777818259219e-63,0.255331199200412,0.361,0.161,1.82333345477766e-59,"Secretory","IFIT3"
2.92168466904435e-62,0.460648201173444,0.545,0.379,8.76505400713305e-59,"Secretory","YWHAH"
1.25981021623135e-61,0.283597298384856,0.346,0.17,3.77943064869405e-58,"Secretory","ABCA5"
1.77573252176743e-61,0.504748947459184,0.518,0.357,5.3271975653023e-58,"Secretory","RAB27B"
6.3530793215457e-60,0.531145153315613,0.349,0.189,1.90592379646371e-56,"Secretory","RASSF9"
8.32449043520146e-60,0.550837932899477,0.536,0.389,2.49734713056044e-56,"Secretory","HERPUD1"
3.78759060563123e-59,0.364533319718443,0.323,0.134,1.13627718168937e-55,"Secretory","PPM1K"
1.54036913318696e-58,0.512640377248034,0.524,0.365,4.6211073995609e-55,"Secretory","TEX30"
4.53782231410819e-58,0.552491079625241,0.524,0.369,1.36134669423246e-54,"Secretory","ABCA1"
1.05756304335303e-57,0.44000481915582,0.55,0.397,3.17268913005908e-54,"Secretory","KLF6"
1.21917087743654e-57,0.786586181995572,0.426,0.262,3.65751263230962e-54,"Secretory","FABP5"
2.63237302056244e-57,0.866527861070765,0.541,0.372,7.89711906168732e-54,"Secretory","IER3"
3.16032015088632e-57,0.519136079266691,0.43,0.277,9.48096045265897e-54,"Secretory","SMPD3"
2.18126886019422e-56,0.449653522777487,0.571,0.411,6.54380658058267e-53,"Secretory","WFDC2"
9.884136921684e-56,0.399447960003032,0.391,0.254,2.9652410765052e-52,"Secretory","DNAJC12"
8.3269067255853e-55,0.475846332256742,0.57,0.414,2.49807201767559e-51,"Secretory","LOC102535368"
1.50180249141633e-54,0.510918877536615,0.434,0.26,4.50540747424899e-51,"Secretory","AREG"
4.46721145379213e-54,0.533578394250405,0.381,0.208,1.34016343613764e-50,"Secretory","LOC116285036"
1.14287518114609e-53,0.438700485271651,0.558,0.404,3.42862554343828e-50,"Secretory","ALAS1"
1.41351510224688e-53,0.454343722735673,0.476,0.339,4.24054530674064e-50,"Secretory","PDE4D"
3.1246144904116e-53,0.603181402451484,0.488,0.332,9.37384347123481e-50,"Secretory","STK17B"
1.23083948326047e-52,0.399969349038529,0.437,0.299,3.69251844978141e-49,"Secretory","PRRG1"
1.64035957931844e-52,0.439850476013181,0.382,0.252,4.92107873795532e-49,"Secretory","CDKL2"
4.65209815886248e-52,0.561560355739086,0.388,0.22,1.39562944765874e-48,"Secretory","LYPD2"
1.07137232510855e-51,0.340965214111084,0.456,0.341,3.21411697532564e-48,"Secretory","SEL1L3"
2.78623880224531e-51,0.431862267843595,0.508,0.38,8.35871640673594e-48,"Secretory","COQ10B"
3.29233064041501e-51,0.409822882464295,0.503,0.387,9.87699192124504e-48,"Secretory","CCNL1"
4.5811544703888e-51,0.479401980941401,0.395,0.229,1.37434634111664e-47,"Secretory","LOC116278039"
1.36064733094571e-49,0.309829173589219,0.339,0.123,4.08194199283712e-46,"Secretory","LOC102545515"
1.97952186926323e-49,0.42572227305128,0.514,0.374,5.9385656077897e-46,"Secretory","SEMA3C"
2.23574697171481e-49,0.788897850945337,0.386,0.157,6.70724091514444e-46,"Secretory","ELAVL2"
3.15623948993888e-49,0.450407847101314,0.466,0.343,9.46871846981663e-46,"Secretory","ZNF385D"
5.08335844109699e-49,0.387815977786914,0.331,0.183,1.5250075323291e-45,"Secretory","LOC116283084"
2.77978735731213e-48,0.378075714141949,0.307,0.124,8.33936207193639e-45,"Secretory","LOC102541625"
3.42819439063177e-48,0.393654117109304,0.552,0.418,1.02845831718953e-44,"Secretory","S100A6"
4.60173022549687e-48,0.466080452704312,0.464,0.311,1.38051906764906e-44,"Secretory","ARID5B"
1.97057953427141e-47,0.505474760160881,0.302,0.104,5.91173860281422e-44,"Secretory","AADAC"
2.13586207140523e-47,0.515614254794492,0.584,0.44,6.40758621421568e-44,"Secretory","EGR1"
5.25975927145004e-46,0.375114494253084,0.462,0.334,1.57792778143501e-42,"Secretory","NDRG2"
9.6909326130703e-46,0.265819324247364,0.292,0.105,2.90727978392109e-42,"Secretory","NRP1"
1.03196659422679e-45,0.395975027400575,0.444,0.295,3.09589978268037e-42,"Secretory","MAFF"
2.71198591179026e-45,0.352207144143354,0.425,0.296,8.13595773537078e-42,"Secretory","CTSS"
2.8585632004157e-45,0.428921694700642,0.502,0.359,8.5756896012471e-42,"Secretory","NIBAN1"
4.21300471366405e-45,0.493619818618044,0.444,0.312,1.26390141409921e-41,"Secretory","CENPU"
1.11975039069063e-44,0.403332816187857,0.466,0.328,3.3592511720719e-41,"Secretory","QSOX1"
1.68269896898304e-43,0.29236241071281,0.35,0.261,5.04809690694913e-40,"Secretory","MUC16"
7.41116073169299e-43,0.47512960709658,0.394,0.224,2.2233482195079e-39,"Secretory","GPRC5B"
1.49829311925473e-42,0.32708133684177,0.455,0.341,4.49487935776418e-39,"Secretory","CAMK2D"
1.92322993104699e-42,0.999756500990642,0.328,0.177,5.76968979314096e-39,"Secretory","LOC102541022"
2.77959722226331e-42,0.334011009573395,0.293,0.178,8.33879166678993e-39,"Secretory","KCNJ2"
4.41931217695564e-42,0.613450776985876,0.48,0.35,1.32579365308669e-38,"Secretory","MYC"
4.71852911643532e-42,0.269639666397661,0.279,0.127,1.4155587349306e-38,"Secretory","DOCK10"
4.84285237240262e-42,0.388361328547436,0.514,0.399,1.45285571172079e-38,"Secretory","TUFT1"
6.98833245853917e-42,0.284293164180865,0.37,0.284,2.09649973756175e-38,"Secretory","DOCK9"
2.01375764651866e-41,0.654820353936751,0.463,0.358,6.04127293955599e-38,"Secretory","APOBEC1"
4.48926276602083e-41,0.841972337109253,0.521,0.391,1.34677882980625e-37,"Secretory","CCN2"
